route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
OCESN-413,000001,OCESN105330F600360:2021-12-08T20:44:38Z,105330,1,1,
OCESN-413,000002,OCESN105340F600461:2021-12-08T20:44:38Z,105340,1,2,
OCESN-413,000003,OCESN105342F502177:2021-12-09T20:47:39Z,105342,1,3,
OCESN-413,000004,OCESN105342F605852:2021-12-08T20:44:38Z,105342,1,4,
OCESN-413,000005,OCESN105345F603602:2021-12-08T20:44:38Z,105345,1,5,
OCESN-413,000003,OCESN105346F499488:2021-12-11T20:46:47Z,105346,1,6,
OCESN-413,000002,OCESN105347F603160:2021-12-08T20:44:38Z,105347,1,7,
OCESN-413,000006,OCESN105350F600286:2021-12-08T20:44:38Z,105350,1,8,
OCESN-413,000002,OCESN105362F608377:2021-12-08T20:44:38Z,105362,1,9,
OCESN-413,000005,OCESN105367F451133:2021-12-08T13:03:12Z,105367,1,10,
OCESN-413,000007,OCESN105375F429898:2021-12-08T20:44:38Z,105375,1,11,
OCESN-413,000003,OCESN105375F497056:2021-12-11T20:46:47Z,105375,1,12,
OCESN-413,000008,OCESN105377F600165:2021-12-08T20:44:38Z,105377,1,13,
OCESN-413,000005,OCESN105377F603931:2021-12-08T20:44:38Z,105377,1,14,
OCESN-413,000003,OCESN105378F495273:2021-12-11T20:46:47Z,105378,1,15,
OCESN-413,000002,OCESN105378F600373:2021-12-08T20:44:38Z,105378,1,16,
OCESN-413,000004,OCESN105378F601120:2021-12-08T20:44:38Z,105378,1,17,
OCESN-413,000009,OCESN105379F600579:2021-12-08T20:44:38Z,105379,1,18,
OCESN-413,000003,OCESN105390F500023:2021-12-08T20:44:38Z,105390,1,19,
OCESN-413,000003,OCESN105432F499269:2021-12-09T20:47:39Z,105432,1,20,
OCESN-413,000005,OCESN105432F599194:2021-12-08T20:44:38Z,105432,1,21,
OCESN-413,000002,OCESN105432F600336:2021-12-08T20:44:38Z,105432,1,22,
OCESN-413,000001,OCESN105432F600377:2021-12-08T20:44:38Z,105432,1,23,
OCESN-413,000003,OCESN105433F499693:2021-12-09T20:47:39Z,105433,1,24,
OCESN-413,000007,OCESN105437F600455:2021-12-08T20:44:38Z,105437,1,25,
OCESN-413,000010,OCESN105442F519453:2021-12-08T12:22:43Z,105442,1,26,
OCESN-413,000011,OCESN105442F599995:2021-12-08T20:44:38Z,105442,1,27,
OCESN-413,000004,OCESN105450F601961:2021-12-08T20:44:38Z,105450,1,28,
OCESN-413,000001,OCESN105476F600880:2021-12-08T20:44:38Z,105476,1,29,
OCESN-413,000004,OCESN105484F602693:2021-12-08T20:44:38Z,105484,1,30,
OCESN-413,000003,OCESN105485F499272:2021-12-11T20:46:47Z,105485,1,31,
OCESN-413,000002,OCESN105485F599153:2021-12-08T20:44:38Z,105485,1,32,
OCESN-413,000004,OCESN105485F599487:2021-12-08T20:44:38Z,105485,1,33,
OCESN-413,000003,OCESN105486F499422:2021-12-09T20:47:39Z,105486,1,34,
OCESN-413,000009,OCESN105494F599909:2021-12-08T20:44:38Z,105494,1,35,
OCESN-413,000001,OCESN105494F600335:2021-12-08T20:44:38Z,105494,1,36,
OCESN-413,000003,OCESN106330F499111:2021-12-11T20:46:47Z,106330,1,37,
OCESN-413,000007,OCESN106330F606122:2021-12-08T20:44:38Z,106330,1,38,
OCESN-413,000003,OCESN106331F502324:2021-12-09T20:47:39Z,106331,1,39,
OCESN-413,000004,OCESN106331F599217:2021-12-08T20:44:38Z,106331,1,40,
OCESN-413,000002,OCESN106331F600468:2021-12-08T20:44:38Z,106331,1,41,
OCESN-413,000005,OCESN106342F600395:2021-12-08T20:44:38Z,106342,0,42,
OCESN-413,000003,OCESN106345F110146:2021-12-11T20:46:47Z,106345,1,43,
OCESN-413,000012,OCESN106345F600639:2021-12-08T20:44:38Z,106345,1,44,
OCESN-413,000012,OCESN106347F600019:2021-12-08T20:44:38Z,106347,1,45,
OCESN-413,000001,OCESN106347F601024:2021-12-08T20:44:38Z,106347,1,46,
OCESN-413,000006,OCESN106350F599327:2021-12-08T20:44:38Z,106350,1,47,
OCESN-413,000003,OCESN106362F499604:2021-12-11T20:46:47Z,106362,0,48,
OCESN-413,000005,OCESN106367F554064:2021-12-08T13:03:12Z,106367,1,49,
OCESN-413,000003,OCESN106377F499985:2021-12-11T20:46:47Z,106377,1,50,
OCESN-413,000013,OCESN106377F601094:2021-12-08T20:44:38Z,106377,1,51,
OCESN-413,000003,OCESN106378F507099:2021-12-11T20:46:47Z,106378,1,52,
OCESN-413,000007,OCESN106378F597812:2021-12-08T20:44:38Z,106378,1,53,
OCESN-413,000014,OCESN106379F605056:2021-12-08T20:44:38Z,106379,1,54,
OCESN-413,000003,OCESN106390F499473:2021-12-08T20:44:38Z,106390,0,55,
OCESN-413,000003,OCESN106433F504361:2021-12-09T20:47:39Z,106433,0,56,
OCESN-413,000002,OCESN106437F597356:2021-12-08T20:44:38Z,106437,1,57,
OCESN-413,000001,OCESN106442F601916:2021-12-08T20:44:38Z,106442,1,58,
OCESN-413,000007,OCESN106450F600858:2021-12-08T20:44:38Z,106450,1,59,
OCESN-413,000014,OCESN106461F601071:2021-12-08T20:44:38Z,106461,1,60,
OCESN-413,000004,OCESN106484F600550:2021-12-08T20:44:38Z,106484,1,61,
OCESN-413,000004,OCESN106485F600188:2021-12-08T20:44:38Z,106485,1,62,
OCESN-413,000002,OCESN106485F600364:2021-12-08T20:44:38Z,106485,1,63,
OCESN-413,000003,OCESN106486F502195:2021-12-09T20:47:39Z,106486,0,64,
OCESN-413,000003,OCESN107220F565072:2021-12-11T20:46:47Z,107220,1,65,
OCESN-413,000007,OCESN107220F597435:2021-12-08T20:44:38Z,107220,1,66,
OCESN-413,000007,OCESN107241F598972:2021-12-08T20:44:38Z,107241,1,67,
OCESN-413,000007,OCESN107253F600365:2021-12-08T20:44:38Z,107253,1,68,
OCESN-413,000003,OCESN107260F505251:2021-12-09T20:47:39Z,107260,1,69,
OCESN-413,000004,OCESN107260F600248:2021-12-08T20:44:38Z,107260,1,70,
OCESN-413,000002,OCESN107300F597879:2021-12-08T20:44:38Z,107300,1,71,
OCESN-413,000001,OCESN107306F600163:2021-12-08T20:44:38Z,107306,1,72,
OCESN-413,000015,OCESN107320F600864:2021-12-08T20:44:38Z,107320,1,73,
OCESN-413,000003,OCESN107345F499507:2021-12-08T20:44:38Z,107345,,74,
OCESN-413,000003,OCESN107359F499579:2021-12-08T20:44:38Z,107359,1,75,
OCESN-413,000012,OCESN107359F600264:2021-12-08T20:44:38Z,107359,1,76,
OCESN-413,000003,OCESN107371F499535:2021-12-09T20:47:39Z,107371,,77,
OCESN-413,000003,OCESN107440F498480:2021-12-09T20:47:39Z,107440,1,78,
OCESN-413,000003,OCESN107455F501294:2021-12-09T20:47:39Z,107455,1,79,
OCESN-413,000007,OCESN107455F600426:2021-12-08T20:44:38Z,107455,1,80,
OCESN-413,000003,OCESN108220F568910:2021-12-11T20:46:47Z,108220,1,81,
OCESN-413,000007,OCESN108220F600513:2021-12-08T20:44:38Z,108220,1,82,
OCESN-413,000003,OCESN108241F568917:2021-12-09T20:47:39Z,108241,1,83,
OCESN-413,000004,OCESN108241F600526:2021-12-08T20:44:38Z,108241,1,84,
OCESN-413,000003,OCESN108260F499864:2021-12-09T20:47:39Z,108260,1,85,
OCESN-413,000004,OCESN108260F598354:2021-12-08T20:44:38Z,108260,1,86,
OCESN-413,000015,OCESN108320F600447:2021-12-08T20:44:38Z,108320,1,87,
OCESN-413,000003,OCESN108359F499797:2021-12-11T20:46:47Z,108359,1,88,
OCESN-413,000007,OCESN108359F601047:2021-12-08T20:44:38Z,108359,1,89,
OCESN-413,000003,OCESN108371F499727:2021-12-09T20:47:39Z,108371,,90,
OCESN-413,000004,OCESN108440F600201:2021-12-08T20:44:38Z,108440,1,91,
OCESN-413,000002,OCESN108440F609094:2021-12-08T20:44:38Z,108440,1,92,
OCESN-413,000003,OCESN108444F499200:2021-12-11T20:46:47Z,108444,1,93,
OCESN-413,000007,OCESN108444F600354:2021-12-08T20:44:38Z,108444,1,94,
OCESN-413,000007,OCESN108487F599987:2021-12-08T20:44:38Z,108487,1,95,
OCESN-413,000003,OCESN108803F499399:2021-12-11T20:46:47Z,108803,1,96,
OCESN-413,000007,OCESN108803F600331:2021-12-08T20:44:38Z,108803,1,97,
OCESN-1998130,000016,OCESN13100F540856:2021-12-11T20:46:47Z,13100,1,98,
OCESN-1998130,000017,OCESN13102F540592:2021-12-08T12:22:43Z,13102,1,99,
OCESN-1998130,000016,OCESN13102F540667:2021-12-11T20:46:47Z,13102,1,100,
OCESN-1998130,000003,OCESN13103F513417:2021-12-08T12:22:43Z,13103,1,101,
OCESN-1998130,000003,OCESN13104F520288:2021-12-08T12:22:43Z,13104,1,102,
OCESN-1998130,000017,OCESN13104F540566:2021-12-08T12:22:43Z,13104,1,103,
OCESN-1998130,000016,OCESN13104F540643:2021-12-11T20:46:47Z,13104,1,104,
OCESN-1998130,000003,OCESN13105F520135:2021-12-08T12:22:43Z,13105,1,105,
OCESN-1998130,000003,OCESN13107F514278:2021-12-08T12:22:43Z,13107,1,106,
OCESN-1998130,000018,OCESN13107F540615:2021-12-08T12:22:43Z,13107,1,107,
OCESN-1998130,000019,OCESN13107F540807:2021-12-11T20:46:47Z,13107,1,108,
OCESN-1998130,000003,OCESN13108F520382:2021-12-08T12:22:43Z,13108,1,109,
OCESN-1998130,000020,OCESN13108F540625:2021-12-10T20:35:48Z,13108,1,110,
OCESN-1998130,000016,OCESN13108F540649:2021-12-11T20:46:47Z,13108,1,111,
OCESN-1998130,000017,OCESN13108F540666:2021-12-08T12:22:43Z,13108,1,112,
OCESN-1998130,000021,OCESN13108F549224:2021-12-10T20:35:48Z,13108,1,113,
OCESN-1998130,000003,OCESN13111F511521:2021-12-08T12:22:43Z,13111,1,114,
OCESN-1998130,000018,OCESN13111F540458:2021-12-08T12:22:43Z,13111,1,115,
OCESN-1998130,000019,OCESN13111F541253:2021-12-11T20:46:47Z,13111,1,116,
OCESN-1998130,000003,OCESN13112F518785:2021-12-08T12:22:43Z,13112,1,117,
OCESN-1998130,000016,OCESN13112F540551:2021-12-11T20:46:47Z,13112,1,118,
OCESN-1998130,000017,OCESN13112F540589:2021-12-08T12:22:43Z,13112,1,119,
OCESN-1998130,000003,OCESN13113F537633:2021-12-11T20:46:47Z,13113,1,120,
OCESN-1998130,000003,OCESN13114F519214:2021-12-08T12:22:43Z,13114,1,121,
OCESN-1998130,000022,OCESN13114F540552:2021-12-08T12:22:43Z,13114,1,122,
OCESN-1998130,000017,OCESN13114F540658:2021-12-08T12:22:43Z,13114,1,123,
OCESN-1998130,000016,OCESN13114F540823:2021-12-11T20:46:47Z,13114,1,124,
OCESN-1998130,000023,OCESN13114F549229:2021-12-08T12:22:43Z,13114,1,125,
OCESN-1998130,000024,OCESN13114F568216:2021-12-08T12:22:43Z,13114,1,126,
OCESN-1998130,000025,OCESN13114F568616:2021-12-08T12:22:43Z,13114,1,127,
OCESN-1998130,000003,OCESN13115F519890:2021-12-08T12:22:43Z,13115,1,128,
OCESN-1998130,000018,OCESN13115F540605:2021-12-08T12:22:43Z,13115,1,129,
OCESN-1998130,000019,OCESN13115F540694:2021-12-11T20:46:47Z,13115,1,130,
OCESN-1998130,000003,OCESN13116F527109:2021-12-08T12:22:43Z,13116,1,131,
OCESN-1998130,000016,OCESN13116F540747:2021-12-11T20:46:47Z,13116,1,132,
OCESN-1998130,000017,OCESN13116F541243:2021-12-08T12:22:43Z,13116,1,133,
OCESN-1998130,000003,OCESN13118F530313:2021-12-11T20:46:47Z,13118,1,134,
OCESN-1998130,000026,OCESN13118F540679:2021-12-11T20:46:47Z,13118,1,135,
OCESN-1998130,000027,OCESN13118F540999:2021-12-08T12:22:43Z,13118,1,136,
OCESN-1998130,000025,OCESN13118F568031:2021-12-08T12:22:43Z,13118,1,137,
OCESN-1998130,000024,OCESN13118F568744:2021-12-08T12:22:43Z,13118,1,138,
OCESN-1998130,000003,OCESN13119F534667:2021-12-11T20:46:47Z,13119,1,139,
OCESN-1998130,000018,OCESN13119F540593:2021-12-08T12:22:43Z,13119,1,140,
OCESN-1998130,000019,OCESN13119F541277:2021-12-11T20:46:47Z,13119,1,141,
OCESN-1998130,000003,OCESN13120F524231:2021-12-08T12:22:43Z,13120,0,142,
OCESN-1998130,000003,OCESN13122F519805:2021-12-08T12:22:43Z,13122,1,143,
OCESN-1998130,000016,OCESN13122F540535:2021-12-11T20:46:47Z,13122,1,144,
OCESN-1998130,000017,OCESN13122F567626:2021-12-08T12:22:43Z,13122,1,145,
OCESN-1998130,000003,OCESN13123F520001:2021-12-08T12:22:43Z,13123,1,146,
OCESN-1998130,000018,OCESN13123F540512:2021-12-08T12:22:43Z,13123,1,147,
OCESN-1998130,000019,OCESN13123F540616:2021-12-11T20:46:47Z,13123,1,148,
OCESN-1998130,000003,OCESN13124F520156:2021-12-08T12:22:43Z,13124,0,149,
OCESN-1998130,000016,OCESN13126F540659:2021-12-11T20:46:47Z,13126,1,150,
OCESN-1998130,000017,OCESN13126F540683:2021-12-08T12:22:43Z,13126,1,151,
OCESN-1998130,000003,OCESN13127F518825:2021-12-08T12:22:43Z,13127,1,152,
OCESN-1998130,000028,OCESN13127F540584:2021-12-09T20:47:39Z,13127,1,153,
OCESN-1998130,000029,OCESN13127F570140:2021-12-09T20:47:39Z,13127,1,154,
OCESN-1998130,000003,OCESN13128F519778:2021-12-08T12:22:43Z,13128,0,155,
OCESN-1998130,000003,OCESN13130F527322:2021-12-08T12:22:43Z,13130,0,156,
OCESN-1998130,000003,OCESN13131F521453:2021-12-08T12:22:43Z,13131,1,157,
OCESN-1998130,000018,OCESN13131F540583:2021-12-08T12:22:43Z,13131,1,158,
OCESN-1998130,000019,OCESN13131F540594:2021-12-11T20:46:47Z,13131,1,159,
OCESN-1998130,000003,OCESN13132F537006:2021-12-08T12:22:43Z,13132,0,160,
OCESN-1998130,000017,OCESN13134F540639:2021-12-08T12:22:43Z,13134,1,161,
OCESN-1998130,000016,OCESN13134F540884:2021-12-11T20:46:47Z,13134,1,162,
OCESN-1998130,000003,OCESN13135F525678:2021-12-08T12:22:43Z,13135,1,163,
OCESN-1998130,000030,OCESN13135F540582:2021-12-08T12:22:43Z,13135,1,164,
OCESN-1998130,000024,OCESN13135F549233:2021-12-08T12:22:43Z,13135,1,165,
OCESN-1998130,000031,OCESN13135F569632:2021-12-09T20:47:39Z,13135,1,166,
OCESN-1998130,000003,OCESN13136F518657:2021-12-08T12:22:43Z,13136,0,167,
OCESN-1998130,000003,OCESN13137F527644:2021-12-08T12:22:43Z,13137,1,168,
OCESN-1998130,000032,OCESN13137F557300:2021-12-11T20:46:47Z,13137,1,169,
OCESN-1998130,000033,OCESN13137F558655:2021-12-08T12:22:43Z,13137,1,170,
OCESN-1998130,000003,OCESN13138F519302:2021-12-08T12:22:43Z,13138,1,171,
OCESN-1998130,000034,OCESN13138F540571:2021-12-09T20:47:39Z,13138,1,172,
OCESN-1998130,000024,OCESN13138F549214:2021-12-08T12:22:43Z,13138,1,173,
OCESN-1998130,000035,OCESN13138F551046:2021-12-08T12:22:43Z,13138,1,174,
OCESN-1998130,000036,OCESN13138F568336:2021-12-08T12:22:43Z,13138,1,175,
OCESN-1998130,000025,OCESN13138F568684:2021-12-08T12:22:43Z,13138,1,176,
OCESN-1998130,000037,OCESN13139F553273:2021-12-11T20:46:47Z,13139,1,177,
OCESN-1998130,000038,OCESN13139F554305:2021-12-08T12:22:43Z,13139,1,178,
OCESN-1998130,000039,OCESN13139F558657:2021-12-08T12:22:43Z,13139,1,179,
OCESN-1998130,000040,OCESN13139F558723:2021-12-08T12:22:43Z,13139,1,180,
OCESN-1998130,000041,OCESN13139F570142:2021-12-08T12:22:43Z,13139,1,181,
OCESN-1998130,000042,OCESN13140F540579:2021-12-09T20:47:39Z,13140,1,182,
OCESN-1998130,000003,OCESN13141F525554:2021-12-08T12:22:43Z,13141,1,183,
OCESN-1998130,000024,OCESN13141F540918:2021-12-08T12:22:43Z,13141,1,184,
OCESN-1998130,000043,OCESN13141F549208:2021-12-08T12:22:43Z,13141,1,185,
OCESN-1998130,000044,OCESN13141F565811:2021-12-08T12:22:43Z,13141,1,186,
OCESN-1998130,000025,OCESN13141F565812:2021-12-08T12:22:43Z,13141,1,187,
OCESN-1998130,000045,OCESN13142F540429:2021-12-09T20:47:39Z,13142,1,188,
OCESN-1998130,000046,OCESN13142F549217:2021-12-09T20:47:39Z,13142,1,189,
OCESN-1998130,000047,OCESN13143F540604:2021-12-09T20:47:39Z,13143,1,190,
OCESN-1998130,000048,OCESN13143F549231:2021-12-08T12:22:43Z,13143,1,191,
OCESN-1998130,000049,OCESN13143F568671:2021-12-08T12:22:43Z,13143,1,192,
OCESN-1998130,000050,OCESN13143F574606:2021-12-08T12:22:43Z,13143,1,193,
OCESN-1998130,000045,OCESN13144F540742:2021-12-09T20:47:39Z,13144,1,194,
OCESN-1998130,000046,OCESN13144F549290:2021-12-09T20:47:39Z,13144,1,195,
OCESN-1998130,000051,OCESN13145F540513:2021-12-09T20:47:39Z,13145,1,196,
OCESN-1998130,000052,OCESN13145F549257:2021-12-08T20:44:38Z,13145,1,197,
OCESN-1998130,000053,OCESN13146F540624:2021-12-09T20:47:39Z,13146,1,198,
OCESN-1998130,000048,OCESN13146F549236:2021-12-08T12:22:43Z,13146,1,199,
OCESN-1998130,000050,OCESN13146F569093:2021-12-08T12:22:43Z,13146,1,200,
OCESN-1998130,000036,OCESN13146F569523:2021-12-08T12:22:43Z,13146,1,201,
OCESN-1998130,000051,OCESN13147F540621:2021-12-09T20:47:39Z,13147,1,202,
OCESN-1998130,000052,OCESN13147F549238:2021-12-09T20:47:39Z,13147,1,203,
OCESN-1998130,000025,OCESN13148F540426:2021-12-08T12:22:43Z,13148,1,204,
OCESN-1998130,000036,OCESN13148F549247:2021-12-08T12:22:43Z,13148,1,205,
OCESN-1998130,000054,OCESN13148F565057:2021-12-08T12:22:43Z,13148,1,206,
OCESN-1998130,000053,OCESN13148F565058:2021-12-09T20:47:39Z,13148,1,207,
OCESN-1998130,000024,OCESN13148F565345:2021-12-08T12:22:43Z,13148,1,208,
OCESN-1998130,000035,OCESN13148F565346:2021-12-08T12:22:43Z,13148,1,209,
OCESN-1998130,000050,OCESN13149F540576:2021-12-08T12:22:43Z,13149,1,210,
OCESN-1998130,000047,OCESN13149F549225:2021-12-09T20:47:39Z,13149,1,211,
OCESN-1998130,000049,OCESN13149F568313:2021-12-08T12:22:43Z,13149,1,212,
OCESN-1998130,000048,OCESN13149F568314:2021-12-08T12:22:43Z,13149,1,213,
OCESN-1998130,000025,OCESN13150F540578:2021-12-08T12:22:43Z,13150,1,214,
OCESN-1998130,000055,OCESN13150F549242:2021-12-08T12:22:43Z,13150,1,215,
OCESN-1998130,000024,OCESN13150F568276:2021-12-08T12:22:43Z,13150,1,216,
OCESN-1998130,000034,OCESN13150F568957:2021-12-09T20:47:39Z,13150,1,217,
OCESN-1998130,000043,OCESN13151F540587:2021-12-08T12:22:43Z,13151,1,218,
OCESN-1998130,000056,OCESN13151F549228:2021-12-08T12:22:43Z,13151,1,219,
OCESN-1998130,000024,OCESN13151F549237:2021-12-08T12:22:43Z,13151,1,220,
OCESN-1998130,000031,OCESN13151F569348:2021-12-09T20:47:39Z,13151,1,221,
OCESN-1998130,000025,OCESN13151F569349:2021-12-08T12:22:43Z,13151,1,222,
OCESN-1998130,000034,OCESN13152F540690:2021-12-09T20:47:39Z,13152,1,223,
OCESN-1998130,000055,OCESN13152F549364:2021-12-08T12:22:43Z,13152,1,224,
OCESN-1998130,000024,OCESN13152F569044:2021-12-08T12:22:43Z,13152,1,225,
OCESN-1998130,000025,OCESN13152F570365:2021-12-08T12:22:43Z,13152,1,226,
OCESN-1998130,000024,OCESN13153F540664:2021-12-08T12:22:43Z,13153,1,227,
OCESN-1998130,000030,OCESN13153F549261:2021-12-08T12:22:43Z,13153,1,228,
OCESN-1998130,000031,OCESN13153F568810:2021-12-09T20:47:39Z,13153,1,229,
OCESN-1998130,000025,OCESN13153F568811:2021-12-08T12:22:43Z,13153,1,230,
OCESN-1998130,000057,OCESN13154F540481:2021-12-09T20:47:39Z,13154,1,231,
OCESN-1998130,000058,OCESN13154F570822:2021-12-08T12:22:43Z,13154,1,232,
OCESN-1998130,000030,OCESN13155F540871:2021-12-08T12:22:43Z,13155,1,233,
OCESN-1998130,000024,OCESN13155F549232:2021-12-08T12:22:43Z,13155,1,234,
OCESN-1998130,000031,OCESN13155F569256:2021-12-09T20:47:39Z,13155,1,235,
OCESN-1998130,000025,OCESN13155F569257:2021-12-08T12:22:43Z,13155,1,236,
OCESN-1998130,000002,OCESN13157F549993:2021-12-11T20:46:47Z,13157,1,237,
OCESN-1998130,000016,OCESN13160F540575:2021-12-11T20:46:47Z,13160,1,238,
OCESN-1998130,000017,OCESN13160F540602:2021-12-08T12:22:43Z,13160,1,239,
OCESN-1998130,000019,OCESN13161F540519:2021-12-11T20:46:47Z,13161,1,240,
OCESN-1998130,000018,OCESN13161F540629:2021-12-08T12:22:43Z,13161,1,241,
OCESN-1998130,000025,OCESN13162F541259:2021-12-08T12:22:43Z,13162,1,242,
OCESN-1998130,000023,OCESN13162F549184:2021-12-08T12:22:43Z,13162,1,243,
OCESN-1998130,000024,OCESN13162F568559:2021-12-08T12:22:43Z,13162,1,244,
OCESN-1998130,000022,OCESN13162F571877:2021-12-08T12:22:43Z,13162,1,245,
OCESN-1998130,000044,OCESN13163F540777:2021-12-08T12:22:43Z,13163,1,246,
OCESN-1998130,000025,OCESN13163F549298:2021-12-08T12:22:43Z,13163,1,247,
OCESN-1998130,000024,OCESN13163F567228:2021-12-08T12:22:43Z,13163,1,248,
OCESN-1998130,000043,OCESN13163F567229:2021-12-08T12:22:43Z,13163,1,249,
OCESN-1998130,000016,OCESN13164F540606:2021-12-11T20:46:47Z,13164,1,250,
OCESN-1998130,000017,OCESN13164F541283:2021-12-08T12:22:43Z,13164,1,251,
OCESN-1998130,000052,OCESN13165F540590:2021-12-10T20:35:48Z,13165,1,252,
OCESN-1998130,000018,OCESN13165F567820:2021-12-08T12:22:43Z,13165,1,253,
OCESN-1998130,000051,OCESN13165F569730:2021-12-10T20:35:48Z,13165,1,254,
OCESN-1998130,000019,OCESN13165F569732:2021-12-11T20:46:47Z,13165,1,255,
OCESN-1998130,000059,OCESN13166F540557:2021-12-11T20:46:47Z,13166,1,256,
OCESN-1998130,000017,OCESN13166F540686:2021-12-08T12:22:43Z,13166,1,257,
OCESN-1998130,000060,OCESN13166F541247:2021-12-08T12:22:43Z,13166,1,258,
OCESN-1998130,000019,OCESN13167F540627:2021-12-11T20:46:47Z,13167,1,259,
OCESN-1998130,000018,OCESN13167F540663:2021-12-08T12:22:43Z,13167,1,260,
OCESN-1998130,000053,OCESN13168F540655:2021-12-09T20:47:39Z,13168,1,261,
OCESN-1998130,000036,OCESN13168F549211:2021-12-08T12:22:43Z,13168,1,262,
OCESN-1998130,000050,OCESN13168F568273:2021-12-08T12:22:43Z,13168,1,263,
OCESN-1998130,000048,OCESN13168F569877:2021-12-08T12:22:43Z,13168,1,264,
OCESN-1998130,000016,OCESN13170F540628:2021-12-11T20:46:47Z,13170,1,265,
OCESN-1998130,000017,OCESN13170F540851:2021-12-08T12:22:43Z,13170,1,266,
OCESN-1998130,000061,OCESN13171F540520:2021-12-11T20:46:47Z,13171,1,267,
OCESN-1998130,000062,OCESN13171F540662:2021-12-08T12:22:43Z,13171,1,268,
OCESN-1998130,000058,OCESN13172F540448:2021-12-08T12:22:43Z,13172,1,269,
OCESN-1998130,000057,OCESN13172F570882:2021-12-09T20:47:39Z,13172,1,270,
OCESN-1998130,000019,OCESN13173F540544:2021-12-11T20:46:47Z,13173,1,271,
OCESN-1998130,000018,OCESN13173F540630:2021-12-08T12:22:43Z,13173,1,272,
OCESN-1998130,000018,OCESN13174F540577:2021-12-08T12:22:43Z,13174,1,273,
OCESN-1998130,000019,OCESN13174F540819:2021-12-11T20:46:47Z,13174,1,274,
OCESN-1998130,000019,OCESN13175F540849:2021-12-11T20:46:47Z,13175,1,275,
OCESN-1998130,000018,OCESN13175F541258:2021-12-08T12:22:43Z,13175,1,276,
OCESN-1998130,000024,OCESN13177F540444:2021-12-08T12:22:43Z,13177,1,277,
OCESN-1998130,000063,OCESN13177F540460:2021-12-08T12:22:43Z,13177,1,278,
OCESN-1998130,000025,OCESN13177F569759:2021-12-08T12:22:43Z,13177,1,279,
OCESN-1998130,000064,OCESN13177F569760:2021-12-11T20:46:47Z,13177,1,280,
OCESN-1998130,000065,OCESN13179F540523:2021-12-09T20:47:39Z,13179,1,281,
OCESN-1998130,000056,OCESN13179F549223:2021-12-08T12:22:43Z,13179,1,282,
OCESN-1998130,000002,OCESN13191F540632:2021-12-11T20:46:47Z,13191,1,283,
OCESN-1998130,000016,OCESN13192F540559:2021-12-11T20:46:47Z,13192,1,284,
OCESN-1998130,000017,OCESN13192F540612:2021-12-08T12:22:43Z,13192,1,285,
OCESN-1998130,000002,OCESN13195F540614:2021-12-11T20:46:47Z,13195,1,286,
OCESN-1998130,000016,OCESN13196F540495:2021-12-11T20:46:47Z,13196,1,287,
OCESN-1998130,000017,OCESN13196F540678:2021-12-08T12:22:43Z,13196,1,288,
OCESN-1209988,000066,OCESN14030F520063:2021-12-08T12:22:43Z,14030,1,289,
OCESN-1209988,000067,OCESN14030F571269:2021-12-08T20:44:38Z,14030,1,290,
OCESN-1209988,000003,OCESN14030F572995:2021-12-08T20:44:38Z,14030,1,291,
OCESN-1209988,000005,OCESN14030F608485:2021-12-09T20:47:39Z,14030,1,292,
OCESN-1209988,000002,OCESN14031F616128:2021-12-11T20:46:47Z,14031,1,293,
OCESN-1209988,000002,OCESN14032F568904:2021-12-08T13:03:12Z,14032,1,294,
OCESN-1209988,000068,OCESN14033F516925:2021-12-08T12:22:43Z,14033,1,295,
OCESN-1209988,000069,OCESN14033F521927:2021-12-08T13:03:12Z,14033,1,296,
OCESN-1209988,000070,OCESN14033F543514:2021-12-08T12:22:43Z,14033,1,297,
OCESN-1209988,000071,OCESN14033F616149:2021-12-10T20:35:48Z,14033,1,298,
OCESN-1209988,000072,OCESN14033F616150:2021-12-10T20:35:48Z,14033,1,299,
OCESN-1209988,000002,OCESN14034F533263:2021-12-11T20:46:47Z,14034,1,300,
OCESN-1209988,000002,OCESN14035F616158:2021-12-11T20:46:47Z,14035,1,301,
OCESN-1209988,000002,OCESN14036F527944:2021-12-11T20:46:47Z,14036,1,302,
OCESN-1209988,000003,OCESN14037F499347:2021-12-11T20:46:47Z,14037,1,303,
OCESN-1209988,000073,OCESN14037F517857:2021-12-08T12:22:43Z,14037,1,304,
OCESN-1209988,000074,OCESN14037F599451:2021-12-11T20:46:47Z,14037,1,305,
OCESN-1209988,000075,OCESN14038F498986:2021-12-08T13:03:12Z,14038,1,306,
OCESN-1209988,000076,OCESN14038F555214:2021-12-11T20:46:47Z,14038,1,307,
OCESN-1209988,000073,OCESN14038F557305:2021-12-08T12:22:43Z,14038,1,308,
OCESN-1209988,000003,OCESN14038F569833:2021-12-11T20:46:47Z,14038,1,309,
OCESN-1209988,000002,OCESN14040F553404:2021-12-11T20:46:47Z,14040,1,310,
OCESN-1209988,000003,OCESN14041F426071:2021-12-09T20:47:39Z,14041,1,311,
OCESN-1209988,000073,OCESN14041F548857:2021-12-08T12:22:43Z,14041,1,312,
OCESN-1209988,000069,OCESN14041F549003:2021-12-08T13:03:12Z,14041,1,313,
OCESN-1209988,000077,OCESN14041F603023:2021-12-08T20:44:38Z,14041,1,314,
